txn_id,src_hash,dest_hash,src_bank,dest_bank,amount,currency,txn_type,label,ip_address,src_city,src_state,timestamp,risk_score,crime_type,flagged,zero_retention,forwarded_in_seconds
TXN000781,45f67d9b0bc092da5cce81bf2377c1048072617868accc5ab97af5d1dd284ba1,e74841d0e2f8588bb55a14800ae2d4670a74b6879397be4ccdee3f594de38c2d,ICICI,Axis,23950,INR,NEFT,Medical,203.88.199.242,Guwahati,Assam,2026-03-01T19:24:55.507343,0,,False,False,
TXN000782,45f67d9b0bc092da5cce81bf2377c1048072617868accc5ab97af5d1dd284ba1,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,ICICI,HDFC,47542,INR,NEFT,Medical,203.88.199.242,Guwahati,Assam,2026-02-11T23:41:55.507352,0,,False,False,
TXN000783,45f67d9b0bc092da5cce81bf2377c1048072617868accc5ab97af5d1dd284ba1,bcbff5767819d8fd09a46e3365f39bac45f64ce32082e6c8c12feaa137e835b9,ICICI,SBI,18899,INR,NEFT,Online Shopping,203.88.199.242,Guwahati,Assam,2025-12-26T09:04:55.507362,0,,False,False,
TXN000784,45f67d9b0bc092da5cce81bf2377c1048072617868accc5ab97af5d1dd284ba1,f7085e753da9aedeb2565378cf9a7d5fb5d9e7bc249c613ef3431bf0630d7624,ICICI,SBI,42340,INR,NEFT,Mobile Recharge,203.88.199.242,Guwahati,Assam,2026-02-27T06:28:55.507371,0,,False,False,
TXN000785,45f67d9b0bc092da5cce81bf2377c1048072617868accc5ab97af5d1dd284ba1,d0a5ceb54bdb251827014e26e7d87b566b0712838015ae7d18cece0d3c8ab1e9,ICICI,ICICI,32875,INR,NEFT,Grocery,203.88.199.242,Guwahati,Assam,2026-01-02T08:22:55.507380,0,,False,False,
TXN000786,45f67d9b0bc092da5cce81bf2377c1048072617868accc5ab97af5d1dd284ba1,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,ICICI,PNB,37574,INR,NEFT,Insurance Premium,203.88.199.242,Guwahati,Assam,2025-12-15T19:28:55.507390,0,,False,False,
TXN000787,674956b545c388dcca1dc699f92cd1b0cbe734568d2b5600817393253eb4da8b,5321f9f642d105623780e2320c4f77033fb4e6a699df3fc85dffa8e64e92561d,ICICI,SBI,39045,INR,NEFT,Grocery,103.242.74.92,Pune,Maharashtra,2026-03-05T10:48:55.507399,0,,False,False,
TXN000788,674956b545c388dcca1dc699f92cd1b0cbe734568d2b5600817393253eb4da8b,36bcc5e4059e1cfad5639c244f7aa173e2ca7f0668d9e2c15c68f4e8ec96f303,ICICI,Axis,15439,INR,NEFT,Restaurant,103.242.74.92,Pune,Maharashtra,2026-02-06T08:10:55.507409,0,,False,False,
TXN000789,674956b545c388dcca1dc699f92cd1b0cbe734568d2b5600817393253eb4da8b,11aa78209a22ea11590676db063867f0a8cf307edaac50ad135cf43cdac6c1fb,ICICI,Axis,2015,INR,NEFT,Mutual Fund,103.242.74.92,Pune,Maharashtra,2025-12-16T21:25:55.507426,0,,False,False,
TXN000790,674956b545c388dcca1dc699f92cd1b0cbe734568d2b5600817393253eb4da8b,118491d4a51935d2ee5a63824de5147d95e4c4bab4eabc646e9cb0cd03095e9d,ICICI,HDFC,45109,INR,NEFT,Restaurant,103.242.74.92,Pune,Maharashtra,2026-01-14T14:37:55.507436,0,,False,False,
TXN000791,674956b545c388dcca1dc699f92cd1b0cbe734568d2b5600817393253eb4da8b,e0b62b20826d2c75d3865fd1b05eda1e71d9897aec8e54bcd989fc3141edd77d,ICICI,Axis,44612,INR,NEFT,Insurance Premium,103.242.74.92,Pune,Maharashtra,2026-03-07T04:37:55.507448,0,,False,False,
TXN000792,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,04765127e313ea2b01a52752c2b8d45ead0a3d1d19b4c1fa6d52d5680f319626,ICICI,HDFC,8476,INR,NEFT,Insurance Premium,203.88.69.206,Kochi,Kerala,2026-01-06T00:33:55.507457,0,,False,False,
TXN000793,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,c2f51d9c037874e0310af904d820360646bb3615abab767a45d0505499705804,ICICI,HDFC,34398,INR,NEFT,FD Interest,203.88.69.206,Kochi,Kerala,2026-03-07T15:50:55.507466,0,,False,False,
TXN000794,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,1e07422434bcbf00291b09614fbbf4d8c7bf89411d0b8c30b9138d4fc967899d,ICICI,SBI,18714,INR,NEFT,Mobile Recharge,203.88.69.206,Kochi,Kerala,2026-01-04T00:44:55.507476,0,,False,False,
TXN000795,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,85e0a865dbddd8bcc0cfb98347d4015ab90de6c650c14e7cddf9f096df6436d6,ICICI,SBI,26180,INR,NEFT,Medical,203.88.69.206,Kochi,Kerala,2026-01-30T12:08:55.507487,0,,False,False,
TXN000796,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,dff1bbdfe6b86f64e340576f770f5fcf5a937ca55217525b1ac22dd2d9c976ca,ICICI,Axis,2162,INR,NEFT,Mutual Fund,203.88.69.206,Kochi,Kerala,2026-02-12T16:37:55.507496,0,,False,False,
TXN000797,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,ICICI,SBI,16882,INR,NEFT,Medical,203.88.69.206,Kochi,Kerala,2026-02-20T04:45:55.507505,0,,False,False,
TXN000798,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,5321f9f642d105623780e2320c4f77033fb4e6a699df3fc85dffa8e64e92561d,ICICI,SBI,41525,INR,NEFT,Insurance Premium,203.88.69.206,Kochi,Kerala,2026-03-01T14:34:55.507517,0,,False,False,
TXN000799,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,ICICI,ICICI,2074,INR,NEFT,Petrol,203.88.69.206,Kochi,Kerala,2025-12-23T04:11:55.507526,0,,False,False,
TXN000800,f29e2efeeaba006ee4e0e81d5d34f3f3c4723d82737e39128e9ac594842552ce,118491d4a51935d2ee5a63824de5147d95e4c4bab4eabc646e9cb0cd03095e9d,ICICI,HDFC,16697,INR,NEFT,EMI Payment,203.88.69.206,Kochi,Kerala,2026-01-12T07:43:55.507535,0,,False,False,
TXN000801,738275488797d06d519ccadc7856f70d210842d355172333a7f71bb464380421,80cadc49af268e00f7fa4d7b08d69a98ce2bbc4560b14102c7dd97cab155c70d,ICICI,PNB,22362,INR,NEFT,Restaurant,203.88.43.177,Indore,Madhya Pradesh,2026-02-11T12:15:55.507546,0,,False,False,
TXN000802,738275488797d06d519ccadc7856f70d210842d355172333a7f71bb464380421,c84af9f1ed5071fa0938d328ab2bf361570dc534f3ec5703a0be6156b1f6aaf0,ICICI,Axis,41103,INR,NEFT,Online Shopping,203.88.43.177,Indore,Madhya Pradesh,2026-02-28T18:36:55.507556,0,,False,False,
TXN000803,738275488797d06d519ccadc7856f70d210842d355172333a7f71bb464380421,f6351916fb2bcbdf6e6d0700dbeebb4f7c2ae307361b11fabf7bf73fe343b5dc,ICICI,Axis,8680,INR,NEFT,EMI Payment,203.88.43.177,Indore,Madhya Pradesh,2026-03-06T13:40:55.507565,0,,False,False,
TXN000804,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,34750c0d2f602b78d05a775f64832a2a16cde99759ce62b714fa0e565f8458ed,ICICI,PNB,45940,INR,NEFT,EMI Payment,203.88.174.41,Bhubaneswar,Odisha,2026-02-25T13:06:55.507575,0,,False,False,
TXN000805,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,cb70cbedf44d01f7748cd473ace0e9618d4c06c6506d3ee61fa69345ebf3c16c,ICICI,PNB,29461,INR,NEFT,Salary Credit,203.88.174.41,Bhubaneswar,Odisha,2026-02-02T19:24:55.507585,0,,False,False,
TXN000806,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,ICICI,ICICI,4811,INR,NEFT,EMI Payment,203.88.174.41,Bhubaneswar,Odisha,2025-12-17T13:29:55.507594,0,,False,False,
TXN000807,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,ICICI,SBI,19827,INR,NEFT,Rent,203.88.174.41,Bhubaneswar,Odisha,2026-01-24T02:58:55.507603,0,,False,False,
TXN000808,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,02d8451a80f407e7cda011a8eb1d94b507cdf4bdd8f552dcc7ab05b91c3be7f5,ICICI,Axis,49780,INR,NEFT,Mobile Recharge,203.88.174.41,Bhubaneswar,Odisha,2026-02-11T19:14:55.507653,0,,False,False,
TXN000809,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,4d0c26e192558127a8c2b9a4c767a31f4ceb49042fafd9b3e7b7c1a0e694676c,ICICI,Axis,41394,INR,NEFT,Salary Credit,203.88.174.41,Bhubaneswar,Odisha,2026-01-14T02:35:55.507679,0,,False,False,
TXN000810,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,4d58e8f9cb88d5c8af76968f6bf6ac0158e1fed9cabdacf47adda87ad6b51477,ICICI,PNB,28556,INR,NEFT,Petrol,203.88.174.41,Bhubaneswar,Odisha,2025-12-24T11:43:55.507696,0,,False,False,
TXN000811,1d3e61354ad3e17f7155929fda4f6ab454c718887f7cfb74cdc21d29c4aff391,7113bd0144fcf65489c914ab377003e0121528015f02e21ab6ac41b454c1f959,ICICI,Axis,44787,INR,NEFT,FD Interest,203.88.174.41,Bhubaneswar,Odisha,2026-03-10T00:31:55.507711,0,,False,False,
TXN000812,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,3d6b9d8cb17ba34abdf1f0b7ac4de6ace599066b9f2ca2db8fa04a10cdfc40b2,ICICI,Axis,13114,INR,NEFT,EMI Payment,117.196.174.116,Hyderabad,Telangana,2026-02-28T14:26:55.507723,0,,False,False,
TXN000813,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,18779d972a2a6fc49f64cac695a46f9f9340b7e3ee844a6f0a253fd2d46b05b2,ICICI,Axis,4926,INR,NEFT,Petrol,117.196.174.116,Hyderabad,Telangana,2026-02-16T20:56:55.507735,0,,False,False,
TXN000814,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,2486994541fa23c4e302540255c869591f7edf7d3c9aeb54fbcaf5d9d088e086,ICICI,Axis,33851,INR,NEFT,School Fees,117.196.174.116,Hyderabad,Telangana,2026-01-27T01:34:55.507746,0,,False,False,
TXN000815,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,ICICI,PNB,41188,INR,NEFT,Online Shopping,117.196.174.116,Hyderabad,Telangana,2026-02-18T07:56:55.507757,0,,False,False,
TXN000816,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,e74f4a2747d2309871285bbf8ddf286bf69aa183282696ed0d1a45f306b70dff,ICICI,PNB,3388,INR,NEFT,Salary Credit,117.196.174.116,Hyderabad,Telangana,2026-02-25T05:27:55.507770,0,,False,False,
TXN000817,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,ICICI,ICICI,34128,INR,NEFT,Insurance Premium,117.196.174.116,Hyderabad,Telangana,2026-01-27T05:27:55.507780,0,,False,False,
TXN000818,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,2874d6a615e83f768969d3a02364c294efc4ea106a9f1297ba05813b3b6f1adc,ICICI,ICICI,10043,INR,NEFT,Grocery,117.196.174.116,Hyderabad,Telangana,2026-01-12T05:26:55.507791,0,,False,False,
TXN000819,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,715d3fb73a85aea9a6e2fbb641785b636df572915d6460847b5e5d5b66ed30ba,ICICI,HDFC,19575,INR,NEFT,Electricity Bill,117.196.174.116,Hyderabad,Telangana,2026-03-11T22:27:55.507803,0,,False,False,
TXN000820,2c1517f1515a669b98a00ccaf38c554eee04b3fbc62a464e832ffc10962a15d6,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,ICICI,SBI,16057,INR,NEFT,Restaurant,203.88.31.68,Patna,Bihar,2026-01-01T13:37:55.507816,0,,False,False,
TXN000821,2c1517f1515a669b98a00ccaf38c554eee04b3fbc62a464e832ffc10962a15d6,68d37304e6bc0b78a9a3092b51fd078d5d86a45e0e25b1bff89a3a3db28402e7,ICICI,HDFC,13306,INR,NEFT,Medical,203.88.31.68,Patna,Bihar,2025-12-22T08:14:55.507830,0,,False,False,
TXN000822,2c1517f1515a669b98a00ccaf38c554eee04b3fbc62a464e832ffc10962a15d6,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,ICICI,SBI,22883,INR,NEFT,Medical,203.88.31.68,Patna,Bihar,2025-12-17T23:20:55.507842,0,,False,False,
TXN000823,2c1517f1515a669b98a00ccaf38c554eee04b3fbc62a464e832ffc10962a15d6,09f8f7426a0bbbdde378dbc3b9d36ac456c1507cc41521d14824dee634bd3138,ICICI,Axis,31131,INR,NEFT,Petrol,203.88.31.68,Patna,Bihar,2025-12-15T04:10:55.507854,0,,False,False,
TXN000824,2c1517f1515a669b98a00ccaf38c554eee04b3fbc62a464e832ffc10962a15d6,f6351916fb2bcbdf6e6d0700dbeebb4f7c2ae307361b11fabf7bf73fe343b5dc,ICICI,Axis,37599,INR,NEFT,Electricity Bill,203.88.31.68,Patna,Bihar,2025-12-25T05:38:55.507866,0,,False,False,
TXN000825,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,13ec5fc8939b87454300513d0a365e20163b940414a49e1394fabdbef21cd43c,ICICI,SBI,7371,INR,NEFT,Online Shopping,203.88.182.17,Kanpur,Uttar Pradesh,2026-03-07T23:50:55.507880,0,,False,False,
TXN000826,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,e7a55b7805e243627a96a5046122ae6aac7ee82f779225c1071b184c3f718e48,ICICI,SBI,42362,INR,NEFT,Medical,203.88.182.17,Kanpur,Uttar Pradesh,2025-12-15T07:35:55.507892,0,,False,False,
TXN000827,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,bd4a7c22d34b58503c79a48374ae13ea1094bd164fd1960615117f53457a757b,ICICI,Axis,14468,INR,NEFT,Medical,203.88.182.17,Kanpur,Uttar Pradesh,2026-01-10T15:15:55.507905,0,,False,False,
TXN000828,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,faae2314e9b862da8f5ca421f49f43ab28e33fcef8dcbfc1ce5dcd3f3a549e4d,ICICI,PNB,22226,INR,NEFT,FD Interest,203.88.182.17,Kanpur,Uttar Pradesh,2026-01-24T08:39:55.507917,0,,False,False,
TXN000829,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,7864703ade36de52f21aa4bad9579c7fcd963ac408476e86fc99939dd11aa28f,ICICI,SBI,940,INR,NEFT,Electricity Bill,203.88.182.17,Kanpur,Uttar Pradesh,2026-03-12T12:42:55.507930,0,,False,False,
TXN000830,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,25fe05c8b454af6be6bcef4eac3cf1556d4c12754dbf4b3907478504c526aaeb,ICICI,SBI,36852,INR,NEFT,EMI Payment,203.88.182.17,Kanpur,Uttar Pradesh,2026-02-23T05:36:55.507942,0,,False,False,
TXN000831,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,04c1a7eab45704c3da581aed1315e31a8e43a17427cd40d599231d47f2500d57,ICICI,SBI,41875,INR,NEFT,Petrol,203.88.182.17,Kanpur,Uttar Pradesh,2026-01-26T14:03:55.507957,0,,False,False,
TXN000832,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,f7085e753da9aedeb2565378cf9a7d5fb5d9e7bc249c613ef3431bf0630d7624,ICICI,SBI,13464,INR,NEFT,School Fees,203.88.182.17,Kanpur,Uttar Pradesh,2026-02-19T07:08:55.507973,0,,False,False,
TXN000833,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,ICICI,PNB,11921,INR,NEFT,Electricity Bill,103.21.93.142,Mumbai,Maharashtra,2026-01-02T07:53:55.507986,0,,False,False,
TXN000834,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,f7085e753da9aedeb2565378cf9a7d5fb5d9e7bc249c613ef3431bf0630d7624,ICICI,SBI,1908,INR,NEFT,Grocery,103.21.93.142,Mumbai,Maharashtra,2026-02-08T12:03:55.508000,0,,False,False,
TXN000835,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,8d49456ae173e5c509997734c2ab0addb5a36d61157008a03f1fd46d701b0241,ICICI,PNB,44897,INR,NEFT,Grocery,103.21.93.142,Mumbai,Maharashtra,2026-01-23T18:14:55.508012,0,,False,False,
TXN000836,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,1e14b36a3edee3fb0dc55be6bc74477ae121ff59d77de5ce7ae5098442f3fe5f,ICICI,SBI,22676,INR,NEFT,Medical,103.21.93.142,Mumbai,Maharashtra,2026-02-02T00:49:55.508027,0,,False,False,
TXN000837,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,d23b52b67684402936c37ae80f1e2f52472083d1c4b4e416bc85cdf3d5e3d09b,ICICI,HDFC,24902,INR,NEFT,Insurance Premium,103.21.93.142,Mumbai,Maharashtra,2026-02-19T22:13:55.508038,0,,False,False,
TXN000838,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,bd4a7c22d34b58503c79a48374ae13ea1094bd164fd1960615117f53457a757b,ICICI,Axis,28924,INR,NEFT,Mutual Fund,103.21.93.142,Mumbai,Maharashtra,2026-03-05T11:55:55.508051,0,,False,False,
TXN000839,85f49990837db905de46361c6aa8a0cb80b428f8b234e8d4a844b5c9816199f3,6b2aedad14174dc3f692d9fd4d1b51f1928c883a0182432b58c8b25848298db5,ICICI,SBI,12928,INR,NEFT,Medical,103.21.93.142,Mumbai,Maharashtra,2026-01-04T02:20:55.508062,0,,False,False,
TXN000840,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,70761ba9f66987a45c1606eba478985f6de77b1890120cc5d1bb40ba04010280,ICICI,HDFC,39792,INR,NEFT,Mobile Recharge,203.88.19.33,Visakhapatnam,Andhra Pradesh,2025-12-22T07:06:55.508075,0,,False,False,
TXN000841,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,ICICI,SBI,40872,INR,NEFT,Petrol,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-02-16T21:46:55.508284,0,,False,False,
TXN000842,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,8a618fd2c9515970bf63064eead7c4487af484c098a74aa2ecee1d61769a8f9f,ICICI,PNB,10236,INR,NEFT,Electricity Bill,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-02-10T13:24:55.508304,0,,False,False,
TXN000843,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,4d58e8f9cb88d5c8af76968f6bf6ac0158e1fed9cabdacf47adda87ad6b51477,ICICI,PNB,18854,INR,NEFT,Rent,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-02-24T22:27:55.508317,0,,False,False,
TXN000844,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,fba0b0d8a3426d54206970c1972ea283a8c43713fc8eff101af05e7a48f1d3fc,ICICI,ICICI,14212,INR,NEFT,Mutual Fund,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-03-02T23:14:55.508330,0,,False,False,
TXN000845,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,373ade4897ffe10f4b0e810e4fd4ad29d5fe4c31af99b1294000bbb01efbb520,ICICI,Axis,40797,INR,NEFT,EMI Payment,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-02-19T22:40:55.508343,0,,False,False,
TXN000846,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,ICICI,PNB,42775,INR,NEFT,FD Interest,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-01-07T03:33:55.508355,0,,False,False,
TXN000847,0c6500b7b4b5b1ac049195f15ac153d3c48655b7770a1734e8c206ab28fe397f,bc044a857c8b0e69a7d4fb1a8ee3982e55ed892b45e7d97ec7569def9ee54477,ICICI,ICICI,30926,INR,NEFT,Grocery,203.88.19.33,Visakhapatnam,Andhra Pradesh,2026-01-30T16:41:55.508367,0,,False,False,
TXN000848,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,09f8f7426a0bbbdde378dbc3b9d36ac456c1507cc41521d14824dee634bd3138,ICICI,Axis,32173,INR,NEFT,Mutual Fund,115.112.133.40,Chennai,Tamil Nadu,2026-01-08T23:47:55.508380,0,,False,False,
TXN000849,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,f6351916fb2bcbdf6e6d0700dbeebb4f7c2ae307361b11fabf7bf73fe343b5dc,ICICI,Axis,26776,INR,NEFT,Insurance Premium,115.112.133.40,Chennai,Tamil Nadu,2025-12-28T19:02:55.508392,0,,False,False,
TXN000850,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,2712b7582c5da9091ba6b7c3d5914f199b01270b7c421ec9b1391fb9fd0e4a9e,ICICI,HDFC,14886,INR,NEFT,Medical,115.112.133.40,Chennai,Tamil Nadu,2026-01-15T07:39:55.508404,0,,False,False,
TXN000851,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,88fab14a55f994d06a326081f0cd86ecd7407b2146ddccd10ab2bfae9262003f,ICICI,HDFC,20553,INR,NEFT,Mobile Recharge,115.112.133.40,Chennai,Tamil Nadu,2026-01-23T20:54:55.508425,0,,False,False,
TXN000852,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,e33016b7225dd90883a118b57d5b55efe0f8536f02a63007436fb1802e3b829a,ICICI,PNB,25017,INR,NEFT,School Fees,115.112.133.40,Chennai,Tamil Nadu,2026-01-02T12:56:55.508437,0,,False,False,
TXN000853,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,ICICI,PNB,6006,INR,NEFT,School Fees,115.112.133.40,Chennai,Tamil Nadu,2026-01-15T22:42:55.508450,0,,False,False,
TXN000854,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,882430f71d921fc94d991115bba5082c82392a083292eec30877edbf41db3e43,ICICI,HDFC,38770,INR,NEFT,Salary Credit,115.112.133.40,Chennai,Tamil Nadu,2026-01-12T22:25:55.508463,0,,False,False,
TXN000855,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,4f402823a912d248347198dfff60abfe90fd4a15c10a9d22f7d14703f44f19d8,ICICI,HDFC,28425,INR,NEFT,Online Shopping,115.112.133.40,Chennai,Tamil Nadu,2026-01-13T01:38:55.508475,0,,False,False,
TXN000856,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,d23b52b67684402936c37ae80f1e2f52472083d1c4b4e416bc85cdf3d5e3d09b,ICICI,HDFC,33106,INR,NEFT,Electricity Bill,115.112.133.40,Chennai,Tamil Nadu,2026-02-07T03:03:55.508490,0,,False,False,
TXN000857,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,f21618f273bc2e3d30dffac4ce6aa847f6d1a5ff464eea391f960f26727b7204,ICICI,SBI,29446,INR,NEFT,Medical,115.112.133.40,Chennai,Tamil Nadu,2026-02-07T19:00:55.508503,0,,False,False,
TXN000858,53d503ac8bef832d6ceec8ffe684a03ed29e0defe891ac47d37fba8889a0f7d5,f5567d3280d5d4f502b6f55b60d42b68e979085d6aa31a087842d5c07b050718,ICICI,HDFC,5901,INR,NEFT,School Fees,115.112.133.40,Chennai,Tamil Nadu,2026-01-07T22:30:55.508514,0,,False,False,
TXN000859,baad49f866faeb54b19d7c1eb8e8b801b3cdf989cfd22d6abe37ac429b758bf8,fd5567ca525115e3cacded6ae9edc003acb5f80870fec6b628b1100d9f86968e,ICICI,PNB,18615,INR,NEFT,Medical,203.88.137.24,Vadodara,Gujarat,2026-03-01T12:00:55.508527,0,,False,False,
TXN000860,baad49f866faeb54b19d7c1eb8e8b801b3cdf989cfd22d6abe37ac429b758bf8,c2f51d9c037874e0310af904d820360646bb3615abab767a45d0505499705804,ICICI,HDFC,3008,INR,NEFT,Restaurant,203.88.137.24,Vadodara,Gujarat,2026-02-16T04:52:55.508542,0,,False,False,
TXN000861,baad49f866faeb54b19d7c1eb8e8b801b3cdf989cfd22d6abe37ac429b758bf8,0bae293cf2beb98fc768c9bad183145f21097efa87fedc94d6694df66dd0fb2c,ICICI,Axis,22077,INR,NEFT,School Fees,203.88.137.24,Vadodara,Gujarat,2026-02-02T15:12:55.508559,0,,False,False,
TXN000862,baad49f866faeb54b19d7c1eb8e8b801b3cdf989cfd22d6abe37ac429b758bf8,bfebecde514c23d0d89ea7a9ebc0296912acaa758fedbd96de6d229102443d81,ICICI,PNB,45296,INR,NEFT,Rent,203.88.137.24,Vadodara,Gujarat,2026-02-06T08:19:55.508569,0,,False,False,
TXN000863,4809d5df110689487f52563f851fce63c300109a4e70daed7f4bffe2f3af11d0,86fd934b9faeef193a01075315b14957e01b3b091d6a1ac785d652d698c401da,ICICI,SBI,49808,INR,NEFT,Mutual Fund,203.88.107.159,Visakhapatnam,Andhra Pradesh,2026-01-03T07:04:55.508579,0,,False,False,
TXN000864,4809d5df110689487f52563f851fce63c300109a4e70daed7f4bffe2f3af11d0,8f5149720cccac4d20e3a7ade027290dff1c67a6e03aad2c5de2cabf8339ca84,ICICI,PNB,20126,INR,NEFT,School Fees,203.88.107.159,Visakhapatnam,Andhra Pradesh,2026-01-28T02:39:55.508589,0,,False,False,
